sid,eid,tid,aid,actorType
15,14,199002247,ToDa,cast
15,14,199002247,JiDo,cast
15,14,199002247,NoDu,cast
15,14,199002247,PhHa,cast
15,14,199002247,JaHo,cast
15,14,199002247,JoLo,cast
15,14,199002247,KeNe,cast
14,20,1989052016,PhHa,cast
14,20,1989052016,JoLo,cast
14,20,1989052016,KeNe,cast
14,20,1989052010,Steve Martin,host
14,20,1989052010,Timothy Busfield,cameo
14,20,1989052010,NoDu,cast
14,20,1989052010,PhHa,cast
14,20,1989052010,ViJa,cast
14,20,1989052010,LoMi,crew
14,20,1989052012,Tom Petty & The Heartbreakers,music
14,20,1989052015,Steve Martin,host
14,20,1989052015,ToDa,cast
14,20,1989052015,NoDu,cast
14,20,1989052015,AlFr,cast
14,20,1989052014,Steve Martin,host
14,20,1989052015,PhHa,cast
14,20,1989052015,JaHo,cast
14,20,1989052013,NoDu,cast
14,20,1989052013,PhHa,cast
14,20,1989052013,MiMy,cast
14,20,1989052011,Steve Martin,host
14,20,1989052011,Paulina Porizkova,cameo
14,20,1989052011,PhHa,cast
14,20,1989052011,JoLo,cast
14,20,1989052011,DoPa,crew
14,20,198905209,DeMi,cast
14,20,198905209,ToDa,cast
14,20,198905209,AWBr,cast
14,20,198905208,Tom Petty & The Heartbreakers,music
14,20,198905207,Steve Martin,host
14,20,198905206,Steve Martin,host
14,20,198905206,PhHa,cast
14,20,198905206,ViJa,cast
14,20,198905206,KeNe,cast
14,20,198905205,ChHa,crew
14,20,198905205,PhHa,cast
14,20,198905205,JaHo,cast
14,20,198905202,Steve Martin,host
14,20,198905204,Steve Martin,host
14,20,198905204,DaCa,cast
14,20,198905204,PhHa,cast
14,20,198905204,KeNe,cast
15,14,199002244,Fred Savage,host
15,14,199002244,NoDu,cast
15,14,199002244,ViJa,cast
15,14,199002244,MaMc,cast
14,20,198905201,DaCa,cast
15,14,199002243,Fred Savage,host
15,14,199002243,PhHa,cast
15,14,199002243,ViJa,cast
15,14,199002243,KeNe,cast
15,14,199002242,Fred Savage,host
15,14,199002242,Joanne Savage,cameo
15,14,199002242,RoSm,cast
15,15,1990031716,JoLo,cast
15,15,1990031714,Rob Lowe,host
15,15,1990031714,JaHo,cast
15,15,1990031714,ViJa,cast
15,15,1990031714,JoLo,cast
15,15,1990031714,KeNe,cast
15,15,1990031715,The Pogues,music
15,14,199002241,Fred Savage,host
15,14,199002241,DaCa,cast
15,14,199002241,PhHa,cast
15,14,199002241,JaHo,cast
15,15,1990031712,Rob Lowe,host
15,15,1990031712,PhHa,cast
15,15,1990031712,KeNe,cast
15,15,1990031713,DaCa,cast
15,15,199003179,The Pogues,music
15,15,1990031710,DeMi,cast
15,15,1990031710,JoLo,cast
15,15,1990031710,AWBr,cast
15,15,1990031711,Rob Lowe,host
15,15,1990031711,PhHa,cast
15,15,1990031711,ViJa,cast
15,15,1990031711,BoOd,crew
15,15,199003176,Rob Lowe,host
15,15,199003176,DaCa,cast
15,15,199003176,PhHa,cast
15,15,199003176,JaHo,cast
15,15,199003176,ViJa,cast
15,15,199003176,MiMy,cast
15,15,199003178,JoLo,cast
15,15,199003177,NoDu,cast
15,15,199003177,PhHa,cast
15,15,199003177,JoLo,cast
15,15,199003173,NoDu,cast
15,15,199003173,PhHa,cast
15,15,199003173,JaHo,cast
15,15,199003173,JoLo,cast
15,15,199003173,AnMu,crew
15,15,199003173,MiMy,cast
15,15,199003173,KeNe,cast
15,15,199003173,CoOB,crew
15,15,199003173,TeTu,crew
15,15,199003172,Rob Lowe,host
15,15,199003172,JiDo,cast
15,15,199003172,JoLo,cast
15,15,199003172,TeTu,crew
15,15,199003171,Rob Lowe,host
15,15,199003171,DaCa,cast
15,15,199003171,JoDi,crew
15,15,199003171,ViJa,cast
15,15,199003171,LoMi,crew
15,15,199003171,KeNe,cast
15,15,199003175,PhHa,cast
15,16,1990032411,Eric Clapton,music
15,15,199003174,Rob Lowe,host
15,15,199003174,DaCa,cast
15,15,199003174,PhHa,cast
15,16,1990032410,DaCa,cast
15,16,1990032410,NoDu,cast
15,16,1990032410,PhHa,cast
15,16,1990032410,JoLo,cast
15,16,1990032410,AnMu,crew
15,16,1990032410,KeNe,cast
15,16,199003249,Debra Winger,host
15,16,199003249,NoDu,cast
15,16,199003249,PhHa,cast
15,16,199003249,JaHo,cast
15,16,199003249,ViJa,cast
15,16,199003249,JoLo,cast
15,16,199003244,Debra Winger,host
15,16,199003244,DaCa,cast
15,16,199003244,ToDa,cast
15,16,199003244,PhHa,cast
15,16,199003243,Debra Winger,host
15,16,199003243,DaCa,cast
15,16,199003243,PhHa,cast
15,16,199003243,JaHo,cast
15,16,199003243,MiMy,cast
15,16,199003248,Eric Clapton,music
15,16,199003242,Debra Winger,host
15,16,199003241,PhHa,cast
15,16,199003241,ViJa,cast
15,16,199003246,DoPa,crew
15,16,199003246,DeMi,cast
15,16,199003246,KeNe,cast
15,16,199003245,Eric Clapton,music
15,17,1990041411,Corbin Bernsen,host
15,17,1990041411,DaCa,cast
15,17,1990041411,PhHa,cast
15,17,1990041411,JaHo,cast
15,17,1990041411,KeNe,cast
15,17,1990041410,The Smithereens,music
15,17,199004148,Corbin Bernsen,host
15,17,199004148,JaHo,cast
15,17,199004146,DoPa,crew
15,17,199004146,DeMi,cast
15,17,199004146,ViJa,cast
15,17,199004146,DaCa,cast
15,17,199004145,The Smithereens,music
15,17,199004144,Corbin Bernsen,host
15,17,199004144,AlFr,cast
15,17,199004144,PhHa,cast
15,17,199004144,JaHo,cast
15,17,199004144,JoLo,cast
15,17,199004144,MiMy,cast
15,17,199004144,DoPa,crew
15,17,199004149,Corbin Bernsen,host
15,17,199004149,DaCa,cast
15,17,199004149,NoDu,cast
15,17,199004149,PhHa,cast
15,17,199004149,JoLo,cast
15,17,199004149,MiMy,cast
15,17,199004149,KeNe,cast
15,17,199004144,ToSc,cast
15,17,199004141,PhHa,cast
15,17,199004141,JaHo,cast
15,17,199004141,KeNe,cast
15,17,199004141,DoPa,crew
15,18,1990042112,Alec Baldwin,host
15,18,1990042112,JaHo,cast
15,18,1990042112,ViJa,cast
15,18,1990042112,JoLo,cast
15,18,1990042112,MiMy,cast
15,17,199004142,Corbin Bernsen,host
15,17,199004143,Corbin Bernsen,host
15,17,199004143,NoDu,cast
15,17,199004143,PhHa,cast
15,17,199004143,JaHo,cast
15,17,199004143,JoLo,cast
15,17,199004143,KeNe,cast
15,18,1990042111,The B-52's,music
15,18,1990042110,Alec Baldwin,host
15,18,1990042110,NoDu,cast
15,18,1990042110,PhHa,cast
15,18,1990042110,JaHo,cast
15,18,1990042110,KeNe,cast
15,18,199004218,DeMi,cast
15,18,199004218,KeNe,cast
15,18,199004218,AWBr,cast
15,18,199004219,Alec Baldwin,host
15,18,199004219,DaCa,cast
15,18,199004219,GrDa,crew
15,18,199004219,ToDa,cast
15,18,199004219,NoDu,cast
15,18,199004219,AlFr,cast
15,18,199004219,PhHa,cast
15,18,199004219,JaHo,cast
15,18,199004219,ViJa,cast
15,18,199004219,JoLo,cast
15,18,199004219,MiMy,cast
15,18,199004219,CoOB,crew
15,18,199004217,The B-52's,music
15,18,199004216,NoDu,cast
15,18,199004216,PhHa,cast
15,18,199004215,Alec Baldwin,host
15,18,199004215,PhHa,cast
15,18,199004215,JaHo,cast
15,18,199004215,RoSc,cast
15,18,199004212,Alec Baldwin,host
15,18,199004212,ViJa,cast
15,18,199004211,DaCa,cast
15,18,199004213,Alec Baldwin,host
15,18,199004213,NoDu,cast
15,18,199004213,PhHa,cast
15,18,199004213,JaHo,cast
15,19,1990051214,KeNe,cast
15,18,199004213,ViJa,cast
15,19,1990051212,Julee Cruise,music
15,19,1990051212,GESm,crew
15,19,1990051211,Andrew Dice Clay,host
15,19,1990051211,DaCa,cast
15,19,1990051211,PhHa,cast
15,19,1990051211,JaHo,cast
15,19,1990051211,ViJa,cast
15,19,1990051211,JoLo,cast
15,19,1990051211,KeNe,cast
15,19,1990051211,RoSc,cast
15,19,199005127,DeMi,cast
15,19,199005127,JoLo,cast
15,19,199005127,DaSp,cast
15,19,1990051210,ChHa,crew
15,19,1990051210,PhHa,cast
15,19,1990051210,JaHo,cast
15,19,199005129,ViJa,cast
15,19,199005129,KeNe,cast
15,19,199005129,RoSc,cast
15,19,199005129,DaSp,cast
15,19,199005128,Andrew Dice Clay,host
15,19,199005128,PhHa,cast
15,19,199005128,MiMy,cast
15,19,199005126,The Spanic Boys,music
15,19,199005125,JiDo,cast
15,19,199005125,PhHa,cast
15,19,199005125,JaHo,cast
15,19,199005124,DaCa,cast
15,19,199005124,DoPa,crew
15,19,199005123,Andrew Dice Clay,host
15,19,199005123,JaHo,cast
15,19,199005123,ViJa,cast
15,19,199005123,JoLo,cast
15,19,199005123,MiMy,cast
15,19,199005123,KeNe,cast
15,20,1990051910,Candice Bergen,host
15,20,1990051910,DaCa,cast
15,20,1990051910,ToDa,cast
15,20,1990051910,NoDu,cast
15,20,1990051910,PhHa,cast
15,20,1990051910,ViJa,cast
15,20,1990051910,JoLo,cast
15,20,1990051910,AnMu,crew
15,20,1990051910,MiMy,cast
15,20,1990051911,Candice Bergen,host
15,20,1990051911,NoDu,cast
15,20,1990051911,PhHa,cast
15,20,1990051911,ViJa,cast
15,20,1990051911,JoLo,cast
15,20,1990051911,KeNe,cast
15,19,199005122,Andrew Dice Clay,host
15,20,1990051910,KeNe,cast
15,20,1990051910,CoOB,crew
15,20,1990051910,RoSc,cast
15,20,1990051910,DaSp,cast
15,19,199005121,Andrew Dice Clay,host
15,19,199005121,DaCa,cast
15,19,199005121,JoLo,cast
15,19,199005121,MaMc,cast
15,20,199005199,The Notting Hillbillies,music
15,20,199005197,DeMi,cast
15,20,199005197,AWBr,cast
15,20,199005196,The Notting Hillbillies,music
15,20,199005195,DaCa,cast
15,20,199005195,PhHa,cast
15,20,199005195,JaHo,cast
15,20,199005195,KeNe,cast
15,20,199005193,Candice Bergen,host
15,20,199005193,DaCa,cast
15,20,199005193,PhHa,cast
15,20,199005193,ViJa,cast
15,20,199005198,Candice Bergen,host
15,20,199005198,DaCa,cast
15,20,199005198,PhHa,cast
15,20,199005198,MiMy,cast
15,20,199005194,PhHa,cast
15,20,199005194,JoLo,cast
15,20,199005192,Candice Bergen,host
15,20,199005192,DaCa,cast
15,20,199005192,PhHa,cast
15,20,199005192,JoLo,cast
15,20,199005192,MiMy,cast
15,20,199005191,DaCa,cast
19,17,199404099,NoMa,cast
19,17,199404099,MiMc,cast
19,17,1994040912,Kelsey Grammer,host
19,17,1994040912,ChFa,cast
19,17,1994040912,MeHu,cast
19,17,1994040912,TiMe,cast
19,17,1994040912,AdSa,cast
19,17,1994040911,Dwight Yoakham,music
19,17,1994040916,Kelsey Grammer,host
19,17,1994040916,ChFa,cast
19,17,1994040916,PhHa,cast
19,17,1994040916,MiMc,cast
19,17,1994040916,RoSc,cast
19,17,1994040915,Kelsey Grammer,host
19,17,1994040915,ElCl,cast
19,17,1994040915,RoSc,cast
19,17,1994040914,Jack Handey ,unknown
19,17,1994040914,PhHa,cast
19,17,1994040913,MiMc,cast
19,17,1994040910,Kelsey Grammer,host
19,17,1994040910,ElCl,cast
19,17,1994040910,RoSc,cast
19,17,199404096,Dwight Yoakham,music
19,17,199404094,Kelsey Grammer,host
19,17,199404094,DaAt,crew
19,17,199404094,ElCl,cast
19,17,199404094,ChFa,cast
19,17,199404094,PhHa,cast
19,17,199404094,MeHu,cast
19,17,199404094,StKo,crew
19,17,199404094,StLo,crew
19,17,199404093,Manute Bol,filmed
19,17,199404093,MeHu,cast
19,17,199404093,RoSc,cast
19,17,199404094,DaMa,crew
19,17,199404094,TiMe,cast
19,17,199404094,LeMo,crew
19,17,199404094,KeNe,cast
19,17,199404094,AdSa,cast
19,17,199404094,RoSc,cast
19,17,199404094,SaSi,cast
19,17,199404094,RoSm,cast
19,17,199404097,KeNe,cast
19,17,199404097,TiMe,cast
19,17,199404097,ChFa,cast
19,17,199404097,DaSp,cast
19,17,199404094,JuSw,cast
19,17,199404095,Kelsey Grammer,host
19,17,199404095,Sy Sperling,cameo
19,17,199404095,ChFa,cast
19,17,199404095,PhHa,cast
19,17,199404095,TiMe,cast
19,17,199404095,LeMo,crew
19,17,199404095,AnMu,crew
19,17,199404095,KeNe,cast
19,17,199404092,Kelsey Grammer,host
19,17,199404092,Sy Sperling,cameo
19,17,199404092,ChFa,cast
19,17,199404092,LoMi,crew
19,17,199404092,JuSw,cast
19,17,199404092,DaWi,crew
19,17,199404095,FrWo,cast
18,20,199305156,Willie Nelson,music
18,20,199305156,Paul Simon,music
18,20,199305158,Kevin Kline,host
18,20,199305158,ChFa,cast
18,20,199305158,PhHa,cast
18,20,199305158,MeHu,cast
18,20,199305158,TiMe,cast
18,20,199305158,LoMi,crew
18,20,199305158,MiMy,cast
18,20,199305158,KeNe,cast
18,20,199305158,AdSa,cast
18,20,199305158,RoSc,cast
18,20,1993051511,Willie Nelson,music
18,20,1993051511,Paul Simon,music
18,20,1993051510,Kevin Kline,host
18,20,1993051510,PhHa,cast
18,20,199305158,RoSm,cast
18,20,199305155,Joel Godard,unknown
18,20,199305155,PhHa,cast
18,20,199305155,TiMe,cast
18,20,199305155,DaSp,cast
18,20,199305159,ElCl,cast
18,20,199305159,ChFa,cast
18,20,199305159,KeNe,cast
18,20,199305159,ChRo,cast
18,20,199305159,AdSa,cast
18,20,199305154,Kevin Kline,host
18,20,199305154,ToDa,cast
18,20,199305154,ChFa,cast
18,20,199305154,PhHa,cast
18,20,199305154,TiMe,cast
18,20,199305154,MiMy,cast
18,20,199305154,KeNe,cast
18,20,199305154,AdSa,cast
18,20,199305154,RoSc,cast
18,20,199305154,DaSp,cast
18,20,199305157,KeNe,cast
18,20,199305157,ChFa,cast
18,20,199305157,DaSp,cast
18,20,199305154,JuSw,cast
18,20,199305154,BoTu,crew
18,20,199305154,TeTu,crew
18,20,199305154,ChZa,crew
18,20,199305153,ElCl,cast
18,20,199305153,ChFa,cast
18,20,199305153,MeHu,cast
18,20,199305153,TiMe,cast
18,20,199305153,KeNe,cast
18,20,199305153,JuSw,cast
17,20,1992051615,Woody Harrelson,host
17,20,1992051615,Jon Lovitz,filmed
17,20,1992051615,PhHa,cast
17,20,1992051615,ViJa,cast
17,20,1992051614,BeCa,cast
17,20,1992051614,ElCl,cast
17,20,1992051614,SiFa,cast
17,20,1992051614,PhHa,cast
17,20,1992051614,MeHu,cast
18,20,199305152,Kevin Kline,host
18,20,199305152,MiMy,cast
18,20,199305152,KeNe,cast
18,20,199305152,ChRo,cast
18,20,199305152,AdSa,cast
18,20,199305152,RoSc,cast
18,20,199305152,ChZa,crew
17,20,1992051613,Vanessa Williams,music
17,20,1992051612,Woody Harrelson,host
17,20,1992051612,ElCl,cast
17,20,1992051612,PhHa,cast
17,20,1992051612,ViJa,cast
17,20,1992051612,KeNe,cast
17,20,1992051612,JuSw,cast
17,20,1992051614,TiMe,cast
17,20,1992051614,AnMu,crew
17,20,1992051614,KeNe,cast
17,20,1992051614,JiPi,crew
17,20,1992051614,AdSa,cast
17,20,1992051614,RoSc,cast
17,20,1992051611,Woody Harrelson,host
17,20,1992051611,ElCl,cast
17,20,199205169,Woody Harrelson,host
17,20,199205169,BeCa,cast
17,20,199205169,SiFa,cast
17,20,199205169,MeHu,cast
17,20,199205169,DaSp,cast
17,20,199205167,Vanessa Williams,music
17,20,1992051610,Woody Harrelson,host
17,20,1992051610,DaCa,cast
17,20,1992051610,PhHa,cast
17,20,199205168,KeNe,cast
17,20,199205168,ChFa,cast
17,20,199205168,RoSm,cast
17,20,199205168,MiMy,cast
17,20,199205168,AdSa,cast
17,20,199205166,Jack Handey ,unknown
17,20,199205166,PhHa,cast
17,20,199205165,Woody Harrelson,host
17,20,199205165,PhHa,cast
17,20,199205165,MiMy,cast
17,20,199205162,Woody Harrelson,host
17,20,199205161,DaCa,cast
17,20,199205161,PhHa,cast
17,20,199205161,KeNe,cast
17,20,199205161,ChRo,cast
17,20,199205161,AdSa,cast
17,20,199205161,JuSw,cast
19,20,1994051413,ElCl,cast
19,20,1994051413,ChFa,cast
19,20,1994051413,PhHa,cast
19,20,1994051413,MeHu,cast
19,20,1994051413,NoMa,cast
19,20,1994051413,MiMc,cast
19,20,1994051413,TiMe,cast
19,20,1994051413,JaMo,cast
19,20,1994051413,MiMy,cast
19,20,1994051413,KeNe,cast
19,20,1994051410,Heather Locklear,host
19,20,1994051410,JiDo,cast
19,20,1994051410,MeHu,cast
19,20,1994051410,MaSM,crew
19,20,1994051410,AnMu,crew
19,20,1994051410,MiMy,cast
19,20,199405149,NoMa,cast
19,20,199405149,TiMe,cast
19,20,199405148,Heather Locklear,host
19,20,199405148,ChFa,cast
19,20,199405148,NoMa,cast
19,20,199405148,KeNe,cast
19,20,1994051412,Janet Jackson,music
19,20,1994051413,AdSa,cast
19,20,1994051413,RoSc,cast
19,20,1994051413,SaSi,cast
19,20,1994051413,DaSp,cast
19,20,1994051413,JuSw,cast
19,20,1994051410,AdSa,cast
19,20,1994051410,RoSc,cast
19,20,1994051410,DaSp,cast
19,20,1994051410,JuSw,cast
19,20,1994051411,Rafael Fuchs,cameo
19,20,1994051411,ElCl,cast
19,20,1994051411,NoMa,cast
19,20,1994051411,RoSc,cast
19,20,1994051411,JuSw,cast
19,20,199405142,Heather Locklear,host
19,20,199405142,Jay Leno,cameo
19,20,199405142,ChFa,cast
19,20,199405142,PhHa,cast
19,20,199405142,MeHu,cast
19,20,199405142,KeNe,cast
19,20,199405142,AdSa,cast
19,20,199405141,Heather Locklear,host
19,20,199405141,MaSM,crew
19,20,199405141,JaMo,cast
19,20,199405141,MiMy,cast
19,20,199405147,KeNe,cast
19,20,199405147,NoMa,cast
19,20,199405147,AdSa,cast
19,20,199405147,TiMe,cast
19,20,199405146,Janet Jackson,music
19,19,1994050717,John Goodman,host
19,19,1994050717,MiMc,cast
19,19,1994050717,RoSc,cast
19,19,1994050717,JuSw,cast
19,20,199405145,Heather Locklear,host
19,20,199405145,PhHa,cast
19,20,199405145,MiMc,cast
19,20,199405145,TiMe,cast
19,20,199405144,Heather Locklear,host
19,20,199405144,ChFa,cast
19,20,199405144,MeHu,cast
19,20,199405144,JaMo,cast
19,20,199405144,MiMy,cast
19,20,199405144,AdSa,cast
19,20,199405144,RoSc,cast
19,20,199405144,SaSi,cast
19,20,199405143,ElCl,cast
19,20,199405143,PhHa,cast
19,20,199405144,DaSp,cast
19,20,199405144,JuSw,cast
19,19,199405079,John Goodman,host
19,19,199405079,ElCl,cast
19,19,199405079,ChFa,cast
19,19,199405079,PhHa,cast
19,19,199405079,MiMc,cast
19,19,199405079,RoSc,cast
19,19,1994050716,John Goodman,host
19,19,1994050715,The Pretenders,music
19,19,1994050714,MiMc,cast
19,19,1994050714,TiMe,cast
19,19,1994050714,KeNe,cast
19,19,1994050712,John Goodman,host
19,19,1994050712,JiDo,cast
19,19,1994050712,ChFa,cast
19,19,1994050712,PhHa,cast
19,19,1994050712,MiMc,cast
19,19,1994050712,TiMe,cast
19,19,1994050712,MiMy,cast
19,19,1994050711,John Goodman,host
19,19,1994050711,PhHa,cast
19,19,1994050711,JaMo,cast
19,19,1994050711,MiMy,cast
19,19,1994050711,JuSw,cast
19,19,1994050712,AdSa,cast
19,19,1994050712,RoSc,cast
19,19,1994050712,DaSp,cast
19,19,199405075,PhHa,cast
19,19,199405073,Manute Bol,filmed
19,19,199405073,MeHu,cast
19,19,199405073,RoSc,cast
19,19,199405078,KeNe,cast
19,19,199405078,DaSp,cast
19,19,199405077,The Pretenders,music
19,19,199405076,John Goodman,host
19,19,199405076,ChFa,cast
19,19,199405076,PhHa,cast
19,19,199405076,MiMc,cast
19,19,199405076,MiMy,cast
19,19,199405076,SaSi,cast
19,19,199405074,John Goodman,host
19,19,199405074,MeHu,cast
19,19,199405074,TiMe,cast
19,19,199405074,AdSa,cast
19,19,199405074,SaSi,cast
19,19,199405072,John Goodman,host
19,19,199405071,ElCl,cast
19,19,199405071,ChFa,cast
19,19,199405071,PhHa,cast
19,19,199405071,MeHu,cast
19,19,199405071,MiMc,cast
19,19,199405071,JaMo,cast
19,19,199405071,AnMu,crew
19,19,199405071,AdSa,cast
19,19,199405071,SaSi,cast
16,20,1991051816,George Wendt,host
16,20,1991051816,JaHo,cast
16,20,1991051815,Elvis Costello,music
16,20,1991051815,ChHa,crew
16,20,1991051815,GESm,crew
16,20,1991051815,TBWo,crew
16,20,1991051812,George Wendt,host
16,20,1991051812,JaHo,cast
16,20,1991051812,JuSw,cast
16,20,1991051811,George Wendt,host
16,20,1991051811,DaCa,cast
16,20,1991051811,ChFa,cast
16,20,1991051811,TiMe,cast
16,20,1991051811,ChRo,cast
16,20,1991051810,George Wendt,host
16,20,1991051810,ChFa,cast
16,20,1991051810,JaHo,cast
16,20,1991051810,RoSc,cast
16,20,1991051810,DaSp,cast
16,20,1991051810,JuSw,cast
16,20,199105189,George Wendt,host
16,20,199105189,DaCa,cast
16,20,199105189,PhHa,cast
16,20,199105189,MaKl,crew
16,20,199105189,AnMu,crew
16,20,199105189,JiPi,crew
16,20,1991051814,ChFa,cast
16,20,1991051814,DoPa,crew
16,20,1991051814,ChRo,cast
16,20,1991051813,Jack Handey ,unknown
16,20,1991051813,PhHa,cast
16,20,199105189,AnRo,crew
16,20,199105189,RoSc,cast
16,20,199105187,Elvis Costello,music
16,20,199105187,ChHa,crew
16,20,199105187,GESm,crew
16,20,199105187,TBWo,crew
16,20,199105184,ChFa,cast
16,20,199105184,PhHa,cast
16,20,199105184,JaHo,cast
16,20,199105184,ViJa,cast
16,20,199105184,KeNe,cast
16,20,199105184,JuSw,cast
16,20,199105182,George Wendt,host
16,20,199105181,SpFe,crew
16,20,199105181,MaKl,crew
16,20,199105181,LoMi,crew
16,20,199105181,DeMi,cast
16,20,199105186,George Wendt,host
16,20,199105186,ChFa,cast
16,20,199105186,PhHa,cast
16,20,199105186,JaHo,cast
16,20,199105186,ViJa,cast
16,20,199105186,MiMy,cast
16,20,199105188,DeMi,cast
16,20,199105188,ChFa,cast
16,20,199105188,ChRo,cast
16,20,199105183,PhHa,cast
16,20,199105183,JuSw,cast
19,18,1994041612,Pearl Jam,music
19,18,1994041611,Jack Handey ,unknown
19,18,1994041611,PhHa,cast
19,18,1994041610,Emilio Estevez,host
19,18,1994041610,ChFa,cast
19,18,1994041610,PhHa,cast
19,18,1994041610,MiMc,cast
19,18,1994041610,TiMe,cast
19,18,1994041610,MiMy,cast
19,18,1994041610,AdSa,cast
19,18,1994041610,RoSc,cast
19,18,1994041610,JuSw,cast
19,18,199404169,Emilio Estevez,host
19,18,199404169,JiDo,cast
19,18,199404169,ChFa,cast
19,18,199404169,AdSa,cast
19,18,199404168,Pearl Jam,music
19,18,199404167,Emilio Estevez,host
19,18,199404167,ChFa,cast
19,18,199404167,PhHa,cast
19,18,199404167,JaMo,cast
19,18,199404167,MiMy,cast
19,18,199404167,AdSa,cast
19,18,199404167,RoSc,cast
19,18,199404167,DaSp,cast
19,18,199404166,KeNe,cast
19,18,199404166,AdSa,cast
19,18,199404165,Pearl Jam,music
19,18,199404164,Emilio Estevez,host
19,18,199404164,ElCl,cast
19,18,199404164,PhHa,cast
19,18,199404164,MiMc,cast
19,18,199404164,TiMe,cast
19,18,199404164,MiMy,cast
19,18,199404163,Emilio Estevez,host
19,18,199404163,ElCl,cast
19,18,199404163,PhHa,cast
19,18,199404163,MeHu,cast
19,18,199404163,TiMe,cast
19,18,199404163,MiMy,cast
19,18,199404163,AdSa,cast
19,18,199404163,RoSc,cast
19,18,199404163,DaSp,cast
19,18,199404162,Emilio Estevez,host
14,9,1988121714,Don Johnson,cameo
14,4,1988110511,Edie Brickell & New Bohemians,music
14,4,198811059,Matthew Modine,host
14,4,198811059,DaCa,cast
14,4,198811059,NoDu,cast
14,4,198811059,PhHa,cast
14,4,198811059,JaHo,cast
14,4,198811059,ViJa,cast
14,4,198811059,JoLo,cast
14,4,1988110512,Matthew Modine,host
14,4,1988110512,DaCa,cast
14,4,1988110512,KeNe,cast
14,4,198811057,DeMi,cast
14,4,198811057,AlFr,cast
14,4,198811057,AWBr,cast
14,4,198811056,Edie Brickell & New Bohemians,music
14,3,1988102213,Randy Newman,music
14,3,1988102213,Mark Knopfler,music
14,3,1988102213,LePe,crew
14,3,1988102213,GESm,crew
14,3,1988102216,John Larroquette,host
14,3,1988102216,DaCa,cast
14,3,1988102216,ToDa,cast
14,3,1988102216,JiDo,cast
14,3,1988102216,AlFr,cast
14,3,1988102216,PhHa,cast
14,3,1988102216,JaHo,cast
14,3,1988102216,JoLo,cast
14,3,1988102212,John Larroquette,host
14,3,1988102212,ToDa,cast
14,3,1988102212,NoDu,cast
14,3,1988102212,PhHa,cast
14,3,1988102212,ViJa,cast
14,3,1988102212,AnMu,crew
14,3,1988102211,DeMi,cast
14,3,1988102211,AlFr,cast
14,3,1988102211,KeNe,cast
14,3,1988102211,DaCa,cast
14,3,1988102210,Randy Newman,music
14,3,1988102210,Mark Knopfler,music
14,3,1988102210,LePe,crew
14,3,1988102210,GESm,crew
14,3,198810228,John Larroquette,host
14,3,198810228,NoDu,cast
14,3,198810228,PhHa,cast
14,3,198810228,KeNe,cast
14,3,198810223,PhHa,cast
14,3,198810223,ViJa,cast
14,3,198810226,John Larroquette,host
14,3,198810225,DaCa,cast
14,3,198810225,NoDu,cast
14,3,198810225,PhHa,cast
14,3,198810225,ViJa,cast
14,3,198810225,JoLo,cast
14,3,198810225,KeNe,cast
14,3,198810222,John Larroquette,host
14,3,198810222,DaCa,cast
14,4,198811054,Matthew Modine,host
14,4,198811054,NoDu,cast
14,4,198811054,PhHa,cast
14,4,198811054,ViJa,cast
14,4,198811054,JoLo,cast
14,4,198811054,DeMi,cast
14,3,198810221,DaCa,cast
14,3,198810221,NoDu,cast
14,3,198810221,PhHa,cast
14,3,198810221,JaHo,cast
14,3,198810221,JoLo,cast
14,3,198810221,KeNe,cast
14,4,198811053,GrDa,crew
14,4,198811053,BoOd,crew
14,4,198811053,GrTr,crew
14,4,198811051,Matthew Modine,host
14,4,198811051,AWBr,cast
14,4,198811051,DaCa,cast
14,4,198811051,PhHa,cast
14,4,198811051,JoLo,cast
14,4,198811051,DeMi,cast
14,4,198811051,KeNe,cast
14,5,1988111214,DaCa,cast
14,5,1988111214,PhHa,cast
14,5,1988111214,JoLo,cast
14,5,1988111214,KeNe,cast
14,4,198811055,Matthew Modine,host
14,4,198811055,Morton Downey Jr.,cameo
14,4,198811055,DaCa,cast
14,4,198811055,PhHa,cast
14,4,198811052,Matthew Modine,host
14,5,1988111213,Johnny Clegg & Savuka,music
14,5,1988111212,Demi Moore,host
14,5,1988111212,DaCa,cast
14,5,1988111212,JaHo,cast
14,5,1988111212,KeNe,cast
14,5,1988111211,DaCa,cast
14,5,1988111211,NoDu,cast
14,5,1988111211,PhHa,cast
14,5,1988111211,JoLo,cast
14,5,1988111210,Demi Moore,host
14,5,1988111210,KeNe,cast
14,5,198811127,Johnny Clegg & Savuka,music
14,5,198811126,Demi Moore,host
14,5,198811126,DaCa,cast
14,5,198811126,PhHa,cast
14,5,198811126,KeNe,cast
14,5,198811129,Demi Moore,host
14,5,198811129,DaCa,cast
14,5,198811129,PhHa,cast
14,5,198811129,ViJa,cast
14,5,198811129,JoLo,cast
14,5,198811129,KeNe,cast
14,5,198811128,DeMi,cast
14,5,198811128,NoDu,cast
14,5,198811128,ViJa,cast
14,5,198811125,DaCa,cast
14,5,198811125,AlFr,cast
14,5,198811125,KeNe,cast
14,5,198811124,Demi Moore,host
14,5,198811124,PhHa,cast
14,5,198811124,JaHo,cast
14,5,198811124,JoLo,cast
14,5,198811124,KeNe,cast
