sid,eid,tid,title,titleType
2,17,197703269,The Story Of The Squatters,Sketch
2,17,197703262,,Monologue
2,17,197703263,The Farbers Meet The Coneheads,Sketch
2,17,197703261,Belushi Demands,Cold Opening
2,18,1977040917,New South,Miscellaneous
2,18,1977040916,A Film by Gary Weis,Film
2,18,1977040913,"""Dazz""",Musical Performance
2,18,1977040915,Mr. Mike Meets Uncle Remus,Sketch
2,18,1977040914,Civil Rights Farbers,Sketch
2,18,1977040911,Creeley's Soup,Commercial
2,18,1977040912,Bad Cinema,Show
2,18,1977040910,Great Moments In Motown,Sketch
2,18,197704098,,Weekend Update
2,18,197704097,"Dr. X, Family Counsellor",Sketch
2,18,197704096,"""Eggs & Sausages""",Musical Performance
2,18,197704095,An Oval Office,Sketch
2,18,197704099,Right On Afro Lustre,Commercial
2,19,1977041615,Pilson's Feedbag Dinners,Commercial
2,19,1977041613,"""I'm Not Anyone""",Musical Performance
2,18,197704094,Black Perspective,Show
2,18,197704093,H&L Brock,Commercial
2,18,197704092,,Monologue
2,19,1977041612,Natural Causes Restaurant,Sketch
2,18,197704091,Emily in Love,Cold Opening
2,19,1977041614,Home Movie,Film
2,19,1977041610,"""Heart Like a Wheel""",Musical Performance
2,19,197704169,A Film by Gary Weis,Film
2,19,197704168,United Face Bank,Commercial
2,19,197704166,,Weekend Update
2,19,197704167,Nick Summers,Sketch
2,19,197704165,"You've Come A Long Way, Buddy",Show
2,19,1977041611,24 Hour Bank,Sketch
2,19,197704164,"""Kiss & Say Goodbye""",Musical Performance
2,20,1977042313,Plain Talk,Show
2,19,197704163,The Coneheads At Home,Sketch
2,19,197704162,,Monologue
2,20,1977042314,Trans Eastern Airlines,Sketch
2,20,1977042315,"""In Times Like These""",Musical Performance
2,20,1977042312,"""Shangri-La""",Musical Performance
2,20,1977042311,The Battle of Britain,Sketch
2,20,197704235,"""Poor People""",Musical Performance
2,20,197704238,Oxxon,Commercial
2,20,197704237,,Weekend Update
2,20,1977042310,"""Cheese & Onions""",Musical Performance
2,20,197704236,A Film by Gary Weis,Film
2,20,197704239,Heavy Wit Championship,Sketch
2,20,197704231,Interrogation,Cold Opening
2,21,1977051412,Bad Ballet,Show
2,20,197704233,American Dope Growers Union,Commercial
2,21,1977051415,Steak House,Sketch
2,21,1977051413,Night Of The Moonies,Sketch
2,21,1977051414,"""Down To Zero""",Musical Performance
2,21,1977051411,Brides,Film
2,21,1977051410,Baba Wawa At Large,Show
2,21,197705148,Black Educational Conference,Commercial
2,21,197705147,,Weekend Update
2,21,197705146,Audience,Miscellaneous
2,21,197705149,Viva Las Vegas II,Sketch
2,21,197705144,"""Love & Affection""",Musical Performance
2,21,197705143,Insect,Sketch
2,21,197705145,Continental Men,Sketch
1,1,1975101123,Home Securities,Sketch
2,21,197705142,Video Vixens,Musical Performance
1,1,1975101121,,Miscellaneous
2,21,197705141,Boxing,Cold Opening
1,1,1975101125,"""In The Winter""",Musical Performance
1,1,1975101124,Triple-Trac,Commercial
1,1,1975101120,Show Us Your Guns,Film
1,1,1975101122,"""Fancy Lady""",Musical Performance
1,1,1975101114,The Land of Gorch,Sketch
1,1,1975101119,,Guest Performance
1,1,1975101112,,Weekend Update
1,1,1975101116,A Film by Albert Brooks,Film
1,1,1975101118,Academy of Better Careers,Commercial
1,1,1975101117,Bee Hospital,Show
1,1,1975101115,,Miscellaneous
1,1,1975101113,Triopenin,Commercial
1,1,1975101111,Next Week,Miscellaneous
1,1,197510117,,Miscellaneous
1,1,197510116,,Guest Performance
1,1,197510114,"""Nothing From Nothing""",Musical Performance
1,1,197510115,Trial,Sketch
1,1,1975101110,Jamitol,Commercial
1,1,197510119,Victims Of Shark Bite,Show
1,1,197510118,"""At Seventeen""",Musical Performance
1,1,197510113,New Dad,Commercial
1,1,197510111,Wolverines,Cold Opening
1,2,1975101817,"""American Tune""",Musical Performance
1,2,1975101814,"""No Regrets""",Musical Performance
1,2,1975101813,A Film by Albert Brooks,Film
1,2,1975101815,"""Gone at Last""",Musical Performance
1,2,1975101816,Try-Hard 1-11,Commercial
1,1,197510112,,Monologue
1,2,197510189,"""The Boxer"", ""Scarborough Fair""",Musical Performance
1,2,1975101812,The Land of Gorch,Sketch
1,2,197510187,,Weekend Update
1,2,197510185,"""Sail Away""",Musical Performance
1,2,197510186,Bees,Miscellaneous
1,2,1975101811,"""I Only Have Eyes For You""",Musical Performance
1,2,197510188,Basketball,Film
1,2,1975101810,"""My Little Town""",Musical Performance
1,2,197510183,The Berkeley Collection,Commercial
1,2,197510182,"""Loves Me Like A Rock""",Musical Performance
1,2,197510181,"""Still Crazy After All These Years""",Cold Opening
2,22,1977052113,"""Departure Lounge""",Musical Performance
1,2,197510184,"""Marie""",Musical Performance
2,22,1977052114,Mormon Tabernacle Choir,Miscellaneous
2,22,1977052111,"""The Performer""",Musical Performance
2,22,197705218,Rhonda's Bridal Shower,Sketch
2,22,1977052110,Home Movie,Film
2,22,197705215,Shower Mike,Sketch
2,22,197705219,How Your Children Grow,Show
2,22,197705217,,Weekend Update
2,22,197705216,Return Of The Coneheads,Sketch
2,22,197705213,Samurai B.M.O.C.,Sketch
2,22,197705214,"""Right Time of the Night""",Musical Performance
2,22,197705211,A Fireside Chat,Cold Opening
1,3,1975102514,Middle American Van Lines,Commercial
1,3,1975102518,What Gilda Ate,Miscellaneous
1,3,1975102515,Square Dance,Sketch
2,22,197705212,,Monologue
1,3,1975102517,,Guest Performance
1,3,1975102516,The Land of Gorch,Sketch
1,3,1975102519,A Film by Albert Brooks,Film
1,3,1975102510,,Weekend Update
1,3,1975102513,Droolers Anti-Defamation League,Commercial
1,3,197510257,Dangerous But Inept,Show
1,3,197510256,,Guest Performance
1,3,1975102511,Wrigley's,Commercial
1,3,197510259,,Guest Performance
1,3,197510258,Felina Cat Food,Commercial
1,3,1975102512,"""With A Little Help From My Friends""",Musical Performance
1,3,197510254,Fashion Don'ts,Sketch
1,3,197510255,Golden Needles,Commercial
1,4,1975110820,Pong,Miscellaneous
1,4,1975110819,Black Perspective,Show
1,3,197510253,National Pancreas Association,Commercial
1,3,197510252,,Monologue
1,3,197510251,Wheelchair,Cold Opening
1,4,1975110821,"""I Can Stand a Little Rain""",Musical Performance
1,4,1975110817,Crank Call,Sketch
1,4,1975110816,Lovers,Miscellaneous
1,4,1975110818,,Guest Performance
1,4,1975110815,Midnight Probe,Show
1,4,1975110814,A Film by Albert Brooks,Film
1,4,1975110813,Feminine Talk,Miscellaneous
1,4,1975110812,Irk The Turk,Sketch
1,4,1975110811,The Land of Gorch,Sketch
1,4,197511088,Long Distance (I),Commercial
1,4,197511084,CIA Department of Records,Sketch
1,4,197511085,"""What a Difference a Day Makes""",Musical Performance
1,4,197511089,,Weekend Update
1,4,197511086,Polaroid,Commercial
1,4,197511083,Ambassador Training Institute,Commercial
1,4,197511087,Jaws II,Sketch
1,5,1975111520,"""I Can't Stop My Leg""",Musical Performance
1,5,1975111519,Ambassador Training Institute,Commercial
1,4,197511082,,Monologue
1,5,1975111518,Looks At Books,Show
1,5,1975111517,"""Unrequited to the Nth Degree""",Musical Performance
1,4,197511081,Ford Speech,Cold Opening
1,5,1975111516,K-Put Price-Is-Rite Stamp Gun,Commercial
1,5,1975111521,"""Waterloo""",Musical Performance
1,5,1975111513,Fireman,Miscellaneous
1,5,1975111510,,Weekend Update
1,5,197511158,"Greg Allman, How's Your Love Life?",Miscellaneous
1,5,1975111515,,Miscellaneous
1,5,1975111514,The Land of Gorch,Sketch
1,5,1975111512,Exterminators,Sketch
1,5,1975111511,Jamitol,Commercial
1,5,197511159,Tough Director,Sketch
1,5,197511154,Pong,Miscellaneous
1,5,197511153,"""S.O.S.""",Musical Performance
1,5,197511157,"""Bicentennial Uncertainty""",Musical Performance
1,5,197511152,,Monologue
1,5,197511151,Beauty Pageant,Cold Opening
1,5,197511156,Bee Centennial Minute,Miscellaneous
1,6,1975112220,Margo's Dance Palace,Sketch
1,5,197511155,Minute Mystery,Show
1,6,1975112219,Speed,Commercial
1,6,1975112217,Beethoven,Sketch
1,6,1975112215,The Land of Gorch,Sketch
1,6,1975112213,Patty,Sketch
1,6,1975112212,Spud Beer,Commercial
1,6,1975112214,Show Us Your Guns,Film
1,6,1975112218,Hard Hats,Sketch
1,6,1975112216,A Film by Albert Brooks,Film
1,6,197511227,Bell-Hop,Sketch
1,6,1975112211,,Weekend Update
1,6,197511225,Triopenin,Commercial
1,6,1975112210,Next Show,Miscellaneous
1,6,197511224,"""St. James Infirmary""",Musical Performance
1,6,197511229,Beethoven,Sketch
1,6,197511228,Edith Ann Skates,Film
1,6,197511226,Jaws III,Sketch
1,6,197511222,,Monologue
1,6,197511221,Oval Office,Cold Opening
1,7,1975121323,"""A Lovely Day""",Musical Performance
1,7,1975121322,Christmas Carousel,Guest Performance
1,7,1975121321,Wino,Miscellaneous
1,7,1975121320,Assassination,Miscellaneous
1,6,197511223,Beethoven,Sketch
1,7,1975121319,A Film by Albert Brooks,Film
1,7,1975121312,,Weekend Update
1,7,1975121317,Line-Up,Miscellaneous
1,7,1975121316,The Land of Gorch,Sketch
1,7,1975121318,Exorcist II,Sketch
1,7,1975121315,L-Pill,Sketch
1,7,1975121314,Line-Up,Miscellaneous
1,7,1975121313,Spud Beer,Commercial
1,7,1975121311,Next Week,Miscellaneous
1,7,1975121310,Black & White,Sketch
1,7,197512139,Pong,Miscellaneous
1,7,197512138,Word Association,Sketch
1,7,197512137,Line-Up,Miscellaneous
1,7,197512136,New Dad,Commercial
1,7,197512135,Looks At Books,Show
1,7,197512134,"""Johannesburg""",Musical Performance
1,7,197512133,Samurai Hotel,Sketch
1,7,197512132,,Monologue
1,7,197512131,Restaurant,Cold Opening
2,12,1977012219,,Goodnights
2,9,1976112719,"""Good Vibrations""",Musical Performance
2,9,1976112720,,Goodnights
2,7,1976111317,,Goodnights
2,11,1977011516,,Goodnights
2,10,1976121117,,Goodnights
2,8,1976112016,,Goodnights
2,6,1976103016,,Goodnights
2,5,1976102314,,Goodnights
2,3,1976100224,,Goodnights
2,2,1976092517,,Goodnights
6,11,1981022122,,Goodnights
6,10,1981021419,,Goodnights
2,4,1976101616,American Coinage,Miscellaneous
2,1,1976091814,"""The Antler Dance""",Musical Performance
6,9,1981020720,,Goodnights
6,9,1981020719,"""Starting Over Again""",Musical Performance
6,9,1981020718,Televised Trial,Sketch
6,9,1981020717,Pillow Pets,Sketch
6,9,1981020714,"""Gone Clear""",Musical Performance
6,9,1981020713,Lean Acres,Sketch
6,9,1981020716,New York,Film
6,9,1981020715,Iranian Student Council,Sketch
6,8,1981012423,,Goodnights
6,8,1981012422,"""Don't Bug Me Baby""",Musical Performance
6,8,1981012421,National Enquirer,Sketch
6,8,1981012420,"""I Wish That We Were Married"", ""This Time It's For Real""",Musical Performance
6,8,1981012417,Promotion,Miscellaneous
6,8,1981012416,Cut 'n' Curl,Sketch
6,8,1981012419,Ordinary Elephant People,Commercial
6,8,1981012418,Dream Date,Commercial
6,8,1981012415,Ravi Sings,Commercial
6,8,1981012414,The Pacesetter,Commercial
6,8,1981012413,Rocket Report,Miscellaneous
6,8,1981012411,,Weekend Update
6,8,1981012412,Disco Meltdown,Commercial
6,8,1981012410,Funeral,Sketch
6,8,198101248,Pre-Superbowl Pre-Game Preview,Show
6,8,198101249,The Foreign Film,Film
6,8,198101247,Save-A-Network Telethon,Show
6,8,198101246,Reaganco,Commercial
6,8,198101245,Saturday Night Live Sports Central,Show
6,8,198101244,Love American Style,Show
6,8,198101243,Dazola,Commercial
6,8,198101241,America Not Held Hostage Anymore,Cold Opening
6,8,198101242,,Monologue
6,9,1981020712,A Day In The Life Of A Hostage,Film
6,9,1981020711,Parent & Child,Show
6,9,1981020710,,Weekend Update
6,9,198102079,"""I Am The Living""",Musical Performance
6,9,198102078,Iranian Joke Book,Commercial
6,9,198102077,Was I Ever Red,Show
6,9,198102075,Name That Sin,Game Show
6,9,198102074,Italian Stand-Up,Sketch
6,9,198102076,"Eye, Ear Nose & Throat",Film
6,9,198102072,,Monologue
6,9,198102073,Rocket Report,Miscellaneous
6,9,198102071,Charts,Cold Opening
6,10,1981021417,Dropout,Sketch
6,10,1981021418,"""That's The Joint""",Musical Performance
6,10,1981021416,King Kong Syndrome,Sketch
6,10,1981021414,"""Come Back Jonee""",Musical Performance
6,10,1981021415,Newsbreak,Show
6,10,1981021412,Sweet Hearts,Film
6,10,1981021413,SoHo,Sketch
6,10,1981021411,Big Brother,Sketch
6,10,1981021410,,Weekend Update
6,10,198102149,"""Love TKO""",Musical Performance
6,10,198102148,Card Corner,Sketch
6,10,198102146,Where's Cooter?,Sketch
6,10,198102147,Rocket Report,Miscellaneous
6,10,198102145,Newsbreak,Miscellaneous
6,10,198102144,Livelys,Sketch
6,10,198102143,Don't Look In The Refrigerator,Commercial
6,10,198102142,,Monologue
6,10,198102141,Sinatra Interview,Cold Opening
6,11,1981022121,"""Party Up""",Musical Performance
6,11,1981022119,Party,Miscellaneous
6,11,1981022120,After Midnight,Show
6,11,1981022118,"""Time Heals""",Musical Performance
6,11,1981022117,Submissive Sugar Daddies,Commercial
6,11,1981022116,SNL Sports,Show
6,11,1981022115,Women Behind Bars,Sketch
6,11,1981022114,Speaking Out,Show
6,11,1981022113,The Competition,Commercial
6,11,1981022112,Romance,Miscellaneous
6,11,1981022111,Lincoln Bedroom,Sketch
6,11,198102218,A Fiddler be on the Roof,Commercial
6,11,1981022110,,Weekend Update
6,11,198102219,"""Healer""",Musical Performance
6,11,198102214,Greatest Records Of All Time,Commercial
6,11,198102217,Rocket Report,Miscellaneous
6,11,198102216,Pork Parade,Sketch
6,11,198102215,Mister Robinson's Neighborhood,Show
6,11,198102213,Romance,Miscellaneous
6,11,198102212,,Monologue
2,1,1976091813,A Film by Gary Weis,Film
2,1,197609188,"""Road Runner""",Musical Performance
2,1,1976091812,Women in Literature,Show
6,11,198102211,Super Fight,Cold Opening
2,1,1976091811,Judith Beasley,Film
2,1,1976091810,"""Sweet Baby James""",Musical Performance
2,1,197609189,Tess,Sketch
2,1,197609185,,Weekend Update
2,1,197609187,Muppet Morgue,Sketch
2,1,197609184,"""Shower the People""",Musical Performance
2,1,197609182,,Monologue
2,1,197609186,The Phone Company,Commercial
2,2,1976092516,Home Movie,Film
2,1,197609181,Entourage,Cold Opening
2,2,1976092515,Joke,Miscellaneous
2,2,1976092512,Wife Abuse,Sketch
2,2,1976092513,"""What Can I Say""",Musical Performance
2,2,1976092510,The Metric Leisure Week,Commercial
2,2,1976092511,A Film by Gary Weis,Film
2,2,197609258,,Weekend Update
2,2,197609259,Chevy's Girls,Miscellaneous
2,3,1976100223,Pong,Miscellaneous
2,2,197609253,Norman & Actors,Film
2,2,197609255,"""Lowdown""",Musical Performance
2,2,197609254,Paid Political Announcement,Commercial
2,2,197609252,,Monologue
2,2,197609251,Chevy In The Hospital,Cold Opening
2,2,197609256,The Snakehandling O'Sheas,Sketch
2,2,197609257,Next Week,Miscellaneous
2,3,1976100222,Cufflinks Of The Gods?,Show
2,3,1976100217,Drag Racing Today,Film
2,3,1976100221,Talent Spot,Miscellaneous
2,3,1976100220,The Undersea World Of Jacques Cousteau,Show
2,3,1976100219,"""Foots""",Musical Performance
2,3,1976100218,Audience,Miscellaneous
2,3,1976100216,Dragnet,Sketch
2,3,1976100215,"""Feelin' Alright""",Musical Performance
2,3,1976100214,Eric's Song,Miscellaneous
2,3,1976100212,The Rutles,Film
2,3,1976100213,Behind The Lines,Sketch
2,3,1976100211,No Beatles,Miscellaneous
2,3,1976100210,Epifix,Commercial
2,3,197610029,,Weekend Update
2,3,197610028,Farewell,Miscellaneous
2,3,197610027,"""You are So Beautiful""",Musical Performance
2,3,197610026,Eric's Song,Miscellaneous
2,3,197610024,AM-FM,Sketch
2,3,197610023,Genetic Counselor,Sketch
2,3,197610022,,Monologue
2,3,197610021,The Real Chevy Chase,Cold Opening
2,4,1976101615,"""Ten Cents A Dance""",Musical Performance
2,4,1976101614,The Mr. Bill Show,Film
2,3,197610025,The Killer Bees,Sketch
2,4,1976101613,Reunion,Sketch
2,4,1976101612,"""The Bottomless Lake""",Musical Performance
2,4,1976101611,A Film by Gary Weis,Film
2,4,197610169,A*M*I*S*H,Show
2,4,197610168,Green Cross Cupcakes,Commercial
2,4,197610167,Triple-Trac,Commercial
2,4,1976101610,Love Russian Style,Sketch
2,4,197610166,,Weekend Update
2,4,197610165,"""Hello In There""",Musical Performance
2,4,197610164,Debate '76,Show
2,4,197610163,Baba Wawa At Large,Show
2,4,197610162,,Monologue
2,4,197610161,Wheelchair,Cold Opening
2,5,1976102313,Ramblin' Guy,Miscellaneous
2,5,1976102311,Mary,Sketch
2,5,1976102312,Mysteries In Medicine,Sketch
2,5,197610238,Beatniks,Sketch
2,5,197610237,Fido-Flex,Commercial
2,5,197610236,,Weekend Update
2,5,1976102310,A Film by Gary Weis,Film
2,5,197610235,"""Dear Abbie""",Musical Performance
2,5,197610234,Jeopardy 1999!,Game Show
2,5,197610239,Looks At Books,Show
2,5,197610233,Speak Out For Milk,Commercial
2,6,1976103014,Houdini's Grave,Miscellaneous
2,5,197610232,,Monologue
2,5,197610231,World Series,Cold Opening
2,6,1976103015,"""Georgia""",Musical Performance
2,6,1976103013,Mr. Mike's Least-Loved Bedtime Tales,Miscellaneous
2,6,1976103012,Houdini's Grave,Miscellaneous
2,6,1976103011,A Film by Gary Weis,Film
2,6,1976103010,The OintMENt,Sketch
2,6,197610309,"""Life is a Carnival"", ""The Night They Drove Old Dixie Down"", ""Stage Fright""",Musical Performance
2,6,197610305,Roots,Miscellaneous
2,6,197610302,,Monologue
2,6,197610308,Bat-O-Matic,Commercial
2,6,197610307,,Weekend Update
2,6,197610304,Not For First Ladies Only,Show
2,6,197610306,Debate '76,Show
2,6,197610301,Halloween Jaws,Cold Opening
2,10,1976121115,Gary Gilmore,Miscellaneous
2,10,1976121116,"""Peaches & Regalia""",Musical Performance
2,10,1976121114,Adopt Belushi For Christmas,Commercial
2,10,1976121113,A Film by Gary Weis,Film
2,10,1976121112,The Killer Trees,Sketch
2,10,1976121110,FX-70 Cheese Slicer,Commercial
2,10,1976121111,"""Lagoon""",Musical Performance
2,10,197612118,Right To Extreme Stupidity League,Commercial
2,10,197612114,Santi-Wrap,Commercial
2,10,197612113,Jimmy Carter,Miscellaneous
2,10,197612119,,Weekend Update
2,10,197612115,"""I'm The Slime""",Musical Performance
2,10,197612112,,Monologue
2,10,197612117,K-Put Price-Is-Rite Stamp Gun,Commercial
2,10,197612116,Consumer Probe,Show
2,10,197612111,Patty Hearst at Home,Cold Opening
2,9,1976112718,Mr. Mike's Least-Loved Bedtime Tales,Miscellaneous
2,9,1976112717,White Like Me,Sketch
2,9,1976112716,Audience,Miscellaneous
2,9,1976112715,The King Kong Dirge,Miscellaneous
2,9,1976112714,A Film by Gary Weis,Film
2,9,1976112713,Teacher,Sketch
2,9,1976112712,Don Pardo: The First 50 Years,Sketch
2,9,1976112711,Little Known Talents Of The Not Ready For Prime-Time Players,Miscellaneous
2,9,197611279,What Kinda Guy Watches Saturday Night?,Miscellaneous
2,9,197611278,,Weekend Update
2,9,1976112710,"""Love is a Woman""",Musical Performance
2,9,197611276,Puberty Helper,Commercial
2,9,197611274,Peter Pan Bees,Sketch
2,9,197611277,Metal Detector,Sketch
2,9,197611275,"""Back Home""",Musical Performance
2,7,1976111313,Bee History,Sketch
2,9,197611272,,Monologue
2,9,197611271,Phasing Gilda Out,Cold Opening
2,7,1976111316,What Makes People Laugh,Miscellaneous
2,7,1976111315,Mr. Mike's Least-Loved Bedtime Tales,Miscellaneous
2,9,197611273,Pilson's Feedbag Dinners,Commercial
2,7,1976111314,"""He'll Have To Go""",Musical Performance
2,7,1976111312,A Film by Gary Weis,Film
